2021-10-01 ,214162,153856,1612295,1569211,1206745,1504012,1199661,214126,642467,407036,172990,306586
2021-10-04 ,220986,153811,1711141,1744840,1590141,1858964,1215937,231318,713528,458284,201194,339806
2021-09-29 ,237857,171233,2443253,2360096,1903980,2261999,1198515,213430,904995,631857,352802,432817
2021-09-30 ,199583,147214,1174414,1157995,872396,1162086,1170233,186568,525374,331082,139673,259637
2021-10-01 ,214162,153856,1612295,1569211,1206745,1504012,1199661,214126,642467,407036,172990,306586
2021-10-04 ,220986,153811,1711141,1744840,1590141,1858964,1215937,231318,713528,458284,201194,339806
2021-09-29 ,237857,171233,2443253,2360096,1903980,2261999,1198515,213430,904995,631857,352802,432817
2021-09-30 ,199583,147214,1174414,1157995,872396,1162086,1170233,186568,525374,331082,139673,259637
